Train.Red Export for,100 % Session at 04/02/2026 15:02
-------------------------------------------------------------
Measurement Date,2026-02-04T15:02:03.526534
Type,free
Sport,endurance
Focus,perform
Number of Sensors,2
Samples,14099
Measurement Duration,11:49
Distance,0 m
MSS Avg,1.50
TSI Min,6.60
TSI Max,100.52
TSI Avg,68.23

Muscle states
Rest,07:48
Easy,05:24
Medi,04:02
Hard,02:24
Load,03:58



Sensor 1,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1104
Mac Address,D3:21:A7:E6:9F:A2
Firmware Version,
Sensor Position,bicepsRight
Initial TSI,82.40
Initial HBDiff,28.16
Initial o2Hb,55.55
Initial HHb,28.75
Tsi Var,12.0
Filter Id,6
MSS Avg,0
TSI Min,6.60
TSI Max,100.52
TSI Avg,71.38


Sensor 2,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1258
Mac Address,D8:E1:2F:2F:36:F9
Firmware Version,
Sensor Position,bicepsRight
Initial TSI,65.91
Initial HBDiff,32.25
Initial o2Hb,36.73
Initial HHb,4.28
Tsi Var,12.0
Filter Id,6
MSS Avg,3
TSI Min,45.32
TSI Max,71.67
TSI Avg,65.09
,,,Train.Red FYER 1104,,,,,,,,,,Train.Red FYER 1258,,,,,,,,,
Timestamp (seconds passed),Lap/Event,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered
416.04,0,,75.65,35.52,0,2,69.66,23.35,13.49,121.14,36.66,,66.94,32.49,2,-1,66.99,-0.49,-1.36,39.16,33.32
416.09,0,,75.46,35.58,0,2,68.20,23.47,13.63,121.40,36.64,,66.94,32.53,2,-1,66.93,-0.14,-1.24,39.63,33.55
416.18,0,,75.46,35.58,0,2,68.20,23.47,13.63,121.40,36.64,,66.94,32.56,2,-1,67.22,0.42,-0.89,40.54,33.76
416.30,0,,75.04,35.68,0,2,69.32,23.36,13.37,121.03,36.79,,66.94,32.59,2,-1,67.15,0.61,-0.55,41.07,33.61
416.39,0,,74.81,35.74,0,2,69.67,23.09,13.42,120.81,36.47,,66.94,32.63,2,-1,67.22,0.66,-0.57,41.10,33.68
416.54,0,,74.57,35.79,0,2,69.97,22.84,13.10,120.24,36.54,,66.94,32.67,2,-1,67.04,1.03,-0.50,41.54,33.98
416.60,0,,74.34,35.85,0,2,70.87,23.06,13.03,120.39,36.83,,66.95,32.72,2,-1,66.93,1.20,-0.41,41.80,34.06
416.69,0,,74.11,35.90,0,2,69.50,23.37,13.21,120.88,36.96,,66.95,32.77,2,-1,66.87,1.09,-0.38,41.72,33.92
416.78,0,,74.11,35.90,0,2,69.50,23.37,13.21,120.88,36.96,,66.96,32.81,2,-1,67.11,1.10,-0.33,41.78,33.88
416.90,0,,73.62,36.00,1,1,68.20,23.03,12.97,120.30,36.86,,66.96,32.86,2,-1,67.12,1.08,-0.36,41.73,33.89
417.02,0,,73.37,36.06,1,1,69.23,23.05,12.83,120.18,37.02,,66.96,32.91,2,-1,67.28,1.01,-0.38,41.64,33.84
417.08,0,,73.37,36.06,1,1,69.23,23.05,12.83,120.18,37.02,,66.97,32.97,2,-1,67.60,1.06,-0.34,41.73,33.85
417.20,0,,73.12,36.11,1,1,70.58,22.85,12.77,119.92,36.88,,66.98,33.02,2,-1,67.52,1.29,-0.36,41.94,34.10
417.29,0,,72.63,36.21,1,1,66.49,22.78,12.82,119.90,36.76,,66.99,33.07,2,-1,67.11,1.47,-0.38,42.10,34.30
417.38,0,,72.63,36.21,1,1,66.49,22.78,12.82,119.90,36.76,,67.00,33.12,2,-1,67.63,1.46,-0.35,42.12,34.26
417.53,0,,72.12,36.30,1,1,65.85,23.29,12.95,120.54,37.14,,67.01,33.18,2,-1,67.17,1.55,-0.35,42.21,34.35
417.59,0,,71.87,36.35,1,1,67.66,23.05,12.86,120.21,36.99,,67.02,33.23,2,-1,67.00,1.52,-0.32,42.21,34.29
417.68,0,,71.87,36.35,1,1,67.66,23.05,12.86,120.21,36.99,,67.04,33.29,2,-1,67.38,1.34,-0.29,42.06,34.08
417.80,0,,71.36,36.44,1,1,66.83,22.93,12.77,120.00,36.96,,67.05,33.34,2,-1,67.48,1.35,-0.30,42.06,34.10
417.89,0,,71.10,36.48,1,1,65.51,22.94,12.74,119.98,37.00,,67.06,33.39,2,-1,67.32,1.56,-0.29,42.28,34.30
418.04,0,,70.84,36.53,1,1,65.86,23.31,12.72,120.33,37.39,,67.07,33.45,2,-1,67.18,1.77,-0.21,42.57,34.43
418.10,0,,70.58,36.57,2,0,65.58,23.14,12.91,120.35,37.03,,67.09,33.50,2,-1,67.31,1.77,-0.11,42.67,34.33
418.19,0,,70.32,36.61,2,0,63.32,23.08,12.92,120.30,36.96,,67.10,33.55,2,-1,67.46,1.75,-0.12,42.64,34.32
418.28,0,,70.32,36.61,2,0,63.32,23.08,12.92,120.30,36.96,,67.11,33.60,2,-1,67.48,1.74,-0.13,42.62,34.32
418.40,0,,69.76,36.68,2,0,65.04,22.76,12.81,119.87,36.75,,67.13,33.65,2,-1,67.38,1.60,-0.16,42.45,34.21
418.52,0,,69.48,36.72,3,-1,63.12,22.83,12.72,119.85,36.91,,67.14,33.70,2,-1,67.26,1.47,-0.18,42.30,34.10
418.58,0,,69.48,36.72,3,-1,63.12,22.83,12.72,119.85,36.91,,67.15,33.75,2,-1,67.54,1.50,-0.14,42.37,34.09
418.70,0,,69.19,36.75,3,-1,64.76,22.78,12.61,119.69,36.97,,67.17,33.79,2,-1,67.21,1.75,-0.14,42.62,34.34
418.79,0,,68.63,36.80,3,-1,63.81,22.92,12.84,120.06,36.88,,67.18,33.83,2,-1,67.09,1.75,-0.14,42.62,34.34
418.88,0,,68.63,36.80,3,-1,63.81,22.92,12.84,120.06,36.88,,67.19,33.87,2,-1,67.44,1.59,-0.13,42.47,34.17
419.03,0,,68.09,36.85,3,-1,63.31,22.64,12.67,119.61,36.77,,67.20,33.91,2,-1,66.80,1.68,-0.12,42.57,34.25
419.09,0,,67.82,36.87,3,-1,64.04,22.48,12.49,119.27,36.79,,67.21,33.94,2,-1,66.80,1.54,-0.06,42.49,34.05
419.18,0,,67.82,36.87,3,-1,64.04,22.48,12.49,119.27,36.79,,67.21,33.97,2,-1,66.83,1.34,-0.05,42.30,33.84
419.30,0,,67.29,36.90,4,-2,62.38,22.74,12.76,119.80,36.78,,67.22,34.00,2,-1,67.30,1.46,-0.09,42.38,34.00
419.39,0,,67.03,36.91,4,-2,60.31,22.86,12.84,120.00,36.82,,67.22,34.03,2,-1,66.75,1.66,-0.07,42.60,34.18
419.54,0,,66.75,36.92,4,-2,62.44,22.86,12.72,119.88,36.94,,67.22,34.05,2,-1,66.90,1.63,0.00,42.64,34.08
419.60,0,,66.48,36.93,4,-2,62.70,22.80,12.94,120.04,36.66,,67.22,34.07,2,-1,67.30,1.55,0.00,42.56,34.00
419.69,0,,66.22,36.94,4,-2,62.66,22.89,12.87,120.06,36.82,,67.21,34.09,2,-1,66.96,1.56,0.00,42.57,34.01
419.78,0,,66.22,36.94,4,-2,62.66,22.89,12.87,120.06,36.82,,67.21,34.11,2,-1,67.14,1.38,0.02,42.41,33.81
419.90,0,,65.70,36.95,4,-2,62.13,23.05,13.08,120.43,36.77,,67.21,34.12,2,-1,66.85,1.30,-0.05,42.26,33.80
420.02,0,,65.45,36.95,4,-2,62.87,23.66,13.16,121.12,37.30,,67.20,34.13,2,-1,67.00,1.34,-0.06,42.29,33.85
420.08,0,,65.45,36.95,4,-2,62.87,23.66,13.16,121.12,37.30,,67.20,34.13,2,-1,66.85,1.40,0.04,42.45,33.81
420.20,0,,65.21,36.96,4,-2,62.84,23.54,13.12,120.96,37.22,,67.19,34.14,2,-1,67.34,1.46,0.04,42.51,33.87
420.29,0,,64.75,36.96,4,-2,62.36,23.33,13.20,120.83,36.93,,67.18,34.14,2,-1,66.65,1.39,0.02,42.42,33.82
420.38,0,,64.75,36.96,4,-2,62.36,23.33,13.20,120.83,36.93,,67.18,34.14,1,0,66.82,1.32,0.06,42.39,33.71
420.53,0,,64.33,36.97,4,-2,60.57,23.27,13.35,120.92,36.72,,67.17,34.14,1,0,67.18,1.23,0.04,42.28,33.64
420.59,0,,64.13,36.97,4,-2,61.32,23.57,13.29,121.16,37.08,,67.16,34.13,1,0,66.62,1.13,0.00,42.14,33.58
420.68,0,,64.13,36.97,4,-2,61.32,23.57,13.29,121.16,37.08,,67.15,34.12,1,0,66.87,1.06,0.04,42.11,33.47
420.80,0,,63.73,36.98,4,-2,60.62,23.71,13.40,121.41,37.11,,67.14,34.11,1,0,66.89,1.12,0.07,42.20,33.50
420.89,0,,63.54,36.98,4,-2,58.36,23.70,13.45,121.45,37.05,,67.13,34.10,1,0,66.76,1.24,0.02,42.27,33.67
421.04,0,,63.34,36.99,4,-2,60.97,23.66,13.30,121.26,37.16,,67.11,34.09,1,0,67.32,1.13,0.03,42.17,33.55
421.10,0,,63.15,36.99,4,-2,60.16,23.61,13.47,121.38,36.94,,67.10,34.07,1,0,66.34,1.05,0.09,42.15,33.41
421.19,0,,62.96,37.00,4,-2,60.61,24.07,13.54,121.91,37.33,,67.09,34.05,1,0,66.95,1.00,0.09,42.10,33.36
421.28,0,,62.96,37.00,4,-2,60.61,24.07,13.54,121.91,37.33,,67.08,34.03,1,0,66.40,0.87,0.11,41.99,33.21
421.40,0,,62.59,37.01,4,-2,59.44,25.25,14.39,123.94,37.66,,67.06,34.01,1,0,66.71,0.78,0.06,41.85,33.17
421.52,0,,62.41,37.03,4,-2,59.63,25.53,14.56,124.39,37.77,,67.05,33.98,1,0,66.38,0.80,0.06,41.87,33.19
421.58,0,,62.23,37.04,4,-2,58.97,25.84,14.67,124.81,37.97,,67.03,33.95,1,0,66.69,0.95,0.15,42.11,33.25
421.70,0,,62.23,37.04,4,-2,58.97,25.84,14.67,124.81,37.97,,67.01,33.93,1,0,66.80,0.98,0.12,42.11,33.31
421.79,0,,61.88,37.08,4,-2,60.46,26.07,14.90,125.27,37.97,,66.99,33.90,1,0,66.70,0.89,0.12,42.02,33.22
421.88,0,,61.72,37.11,4,-2,60.63,27.13,15.31,126.74,38.62,,66.98,33.87,1,0,66.29,0.86,0.21,42.08,33.10
422.03,0,,61.57,37.14,4,-2,60.69,28.07,16.13,128.50,38.74,,66.96,33.83,1,0,66.12,0.78,0.20,41.99,33.03
422.09,0,,61.43,37.17,4,-2,58.96,28.21,16.40,128.91,38.61,,66.93,33.80,1,0,66.44,0.69,0.14,41.84,33.00
422.18,0,,61.30,37.22,4,-2,61.17,27.69,16.15,128.14,38.34,,66.91,33.77,1,0,66.22,0.62,0.17,41.80,32.90
422.30,0,,61.17,37.26,4,-2,58.41,26.85,15.81,126.96,37.84,,66.89,33.73,1,0,66.37,0.71,0.19,41.91,32.97
422.39,0,,61.04,37.30,4,-2,57.10,26.01,15.15,125.46,37.66,,66.86,33.69,1,0,66.33,0.86,0.26,42.13,33.05
422.54,0,,60.91,37.34,4,-2,57.57,25.24,14.47,124.01,37.57,,66.84,33.66,1,0,66.54,0.85,0.32,42.18,32.98
422.60,0,,60.77,37.38,4,-2,58.05,24.92,14.29,123.51,37.43,,66.81,33.62,1,0,66.29,0.82,0.26,42.09,33.01
422.69,0,,60.62,37.41,4,-2,57.15,25.02,14.26,123.58,37.56,,66.79,33.59,1,0,66.21,0.74,0.28,42.03,32.91
422.78,0,,60.48,37.44,4,-2,58.52,24.63,14.02,122.95,37.41,,66.76,33.55,1,0,66.43,0.61,0.34,41.96,32.72
422.90,0,,60.33,37.47,4,-2,58.16,24.07,13.79,122.16,37.08,,66.74,33.51,1,0,65.85,0.53,0.31,41.85,32.67
423.02,0,,60.19,37.49,4,-2,57.82,23.92,13.59,121.81,37.13,,66.71,33.47,1,0,66.27,0.43,0.35,41.79,32.53
423.08,0,,60.05,37.51,4,-2,57.53,23.78,13.31,121.39,37.27,,66.68,33.43,1,0,65.97,0.44,0.39,41.84,32.50
423.20,0,,60.05,37.51,4,-2,57.53,23.78,13.31,121.39,37.27,,66.65,33.39,1,0,66.26,0.63,0.40,42.04,32.68
423.29,0,,59.78,37.53,4,-2,57.06,24.00,13.60,121.90,37.20,,66.63,33.35,1,0,66.15,0.70,0.40,42.11,32.75
423.38,0,,59.64,37.54,4,-2,57.37,24.59,14.02,122.91,37.37,,66.60,33.31,1,0,66.08,0.54,0.39,41.94,32.60
423.54,0,,59.51,37.54,4,-2,59.82,24.72,14.38,123.40,37.14,,66.57,33.27,1,0,66.39,0.51,0.44,41.96,32.52
423.59,0,,59.39,37.55,4,-2,55.28,24.86,14.44,123.60,37.22,,66.54,33.23,1,0,65.93,0.48,0.44,41.93,32.49
423.68,0,,59.26,37.55,4,-2,57.88,25.05,14.45,123.80,37.40,,66.52,33.19,1,0,66.25,0.32,0.43,41.76,32.34
423.80,0,,59.14,37.55,4,-2,60.23,24.95,14.59,123.84,37.16,,66.49,33.15,1,0,66.29,0.25,0.42,41.68,32.28
423.89,0,,59.03,37.54,4,-2,57.43,25.14,14.54,123.98,37.40,,66.47,33.11,1,0,66.10,0.27,0.38,41.66,32.34
424.04,0,,58.93,37.54,4,-2,57.25,24.97,14.39,123.66,37.38,,66.45,33.06,1,0,66.37,0.32,0.48,41.81,32.29
424.10,0,,58.83,37.54,4,-2,57.33,24.28,14.20,122.78,36.88,,66.42,33.02,1,0,65.40,0.37,0.57,41.95,32.25
424.19,0,,58.73,37.53,4,-2,56.57,23.93,13.82,122.05,36.91,,66.40,32.98,1,0,66.02,0.36,0.53,41.90,32.28
424.28,0,,58.63,37.52,4,-2,57.62,23.71,13.61,121.62,36.90,,66.37,32.94,1,0,65.34,0.32,0.59,41.92,32.18
424.40,0,,58.53,37.51,4,-2,57.24,23.41,13.64,121.35,36.57,,66.34,32.89,1,0,65.85,0.24,0.67,41.92,32.02
424.52,0,,58.44,37.49,4,-2,58.38,23.31,13.37,120.98,36.74,,66.32,32.85,1,0,66.06,0.18,0.62,41.81,32.01
424.58,0,,58.35,37.47,4,-2,57.35,23.33,13.18,120.81,36.95,,66.29,32.81,1,0,65.67,0.08,0.62,41.71,31.91
424.70,0,,58.35,37.47,4,-2,57.35,23.33,13.18,120.81,36.95,,66.26,32.76,1,0,65.52,-0.08,0.66,41.59,31.71
424.79,0,,58.18,37.42,4,-2,57.78,23.15,13.43,120.88,36.52,,66.23,32.72,1,0,66.39,-0.04,0.66,41.63,31.75
424.88,0,,58.09,37.40,4,-2,55.11,23.22,13.32,120.84,36.70,,66.21,32.67,1,0,65.64,0.21,0.67,41.89,31.99
425.03,0,,58.01,37.37,4,-2,57.55,23.19,13.63,121.12,36.36,,66.18,32.63,1,0,65.93,0.27,0.73,42.01,31.99
425.09,0,,57.92,37.34,4,-2,59.10,23.21,13.62,121.13,36.39,,66.16,32.58,1,0,65.63,0.21,0.75,41.97,31.91
425.18,0,,57.86,37.31,4,-2,58.35,23.36,13.44,121.10,36.72,,66.13,32.54,1,0,65.56,0.20,0.83,42.04,31.82
425.30,0,,57.79,37.27,4,-2,56.05,23.48,13.62,121.40,36.66,,66.11,32.50,1,0,65.87,0.13,0.89,42.03,31.69
425.39,0,,57.73,37.24,4,-2,56.85,23.34,13.70,121.34,36.44,,66.08,32.45,1,0,65.84,0.13,0.85,41.99,31.73
425.54,0,,57.67,37.21,4,-2,56.88,23.05,13.46,120.81,36.39,,66.06,32.41,1,0,65.58,0.08,0.89,41.98,31.64
425.60,0,,57.61,37.17,4,-2,55.83,22.78,13.45,120.53,36.13,,66.04,32.36,1,0,65.23,-0.08,0.94,41.87,31.43
425.69,0,,57.55,37.13,4,-2,56.44,22.57,13.42,120.29,35.95,,66.01,32.32,1,0,65.17,0.01,0.94,41.96,31.52
425.78,0,,57.49,37.09,4,-2,57.34,22.43,13.17,119.90,36.06,,65.98,32.28,1,0,65.59,0.20,1.00,42.21,31.65
425.90,0,,57.43,37.05,4,-2,56.82,22.58,13.25,120.13,36.13,,65.95,32.23,1,0,65.44,0.28,1.08,42.37,31.65
426.02,0,,57.37,37.00,4,-2,56.43,22.91,13.44,120.65,36.27,,65.93,32.19,1,0,65.63,0.29,1.13,42.43,31.61
426.08,0,,57.32,36.96,4,-2,57.09,22.81,13.39,120.50,36.22,,65.90,32.15,1,0,65.06,0.22,1.18,42.41,31.49
426.20,0,,57.32,36.96,4,-2,57.09,22.81,13.39,120.50,36.22,,65.87,32.11,1,0,65.41,0.16,1.22,42.39,31.39
426.29,0,,57.21,36.87,4,-2,56.01,22.71,13.42,120.43,36.09,,65.84,32.07,1,0,65.24,0.10,1.24,42.35,31.31
426.38,0,,57.15,36.83,4,-2,58.80,22.59,13.35,120.24,36.04,,65.82,32.03,1,0,65.74,0.03,1.23,42.27,31.25
426.53,0,,57.11,36.79,4,-2,56.95,22.59,13.41,120.30,35.98,,65.79,31.99,1,0,65.54,0.04,1.23,42.28,31.26
426.59,0,,57.07,36.74,4,-2,55.30,23.02,13.48,120.80,36.34,,65.76,31.95,2,-1,65.22,0.12,1.31,42.44,31.26
426.68,0,,57.02,36.70,4,-2,56.95,23.22,13.72,121.24,36.30,,65.74,31.90,2,-1,65.03,0.28,1.39,42.68,31.34
426.80,0,,56.98,36.66,4,-2,54.37,23.14,13.92,121.36,36.02,,65.71,31.87,2,-1,65.28,0.34,1.43,42.78,31.36
426.89,0,,56.93,36.62,4,-2,54.96,23.09,13.83,121.22,36.06,,65.69,31.83,2,-1,65.59,0.35,1.43,42.79,31.37
427.04,0,,56.87,36.58,4,-2,55.46,23.17,13.78,121.25,36.19,,65.66,31.79,2,-1,64.96,0.41,1.49,42.91,31.37
427.10,0,,56.81,36.55,4,-2,55.57,23.28,13.83,121.41,36.25,,65.63,31.75,2,-1,64.78,0.31,1.54,42.86,31.22
427.19,0,,56.75,36.51,4,-2,55.70,23.48,13.95,121.73,36.33,,65.61,31.72,2,-1,65.14,0.14,1.49,42.64,31.10
427.28,0,,56.69,36.48,4,-2,55.51,23.82,14.09,122.21,36.53,,65.58,31.68,2,-1,64.92,-0.01,1.47,42.47,30.97
427.40,0,,56.62,36.45,4,-2,54.85,23.71,14.18,122.19,36.33,,65.55,31.65,2,-1,65.53,-0.05,1.49,42.45,30.91
427.52,0,,56.56,36.42,4,-2,54.54,23.48,14.11,121.89,36.17,,65.52,31.61,2,-1,65.48,0.07,1.49,42.57,31.03
427.58,0,,56.49,36.40,4,-2,54.35,23.44,14.03,121.77,36.21,,65.50,31.57,2,-1,65.02,0.02,1.50,42.53,30.97
427.70,0,,56.49,36.40,4,-2,54.35,23.44,14.03,121.77,36.21,,65.48,31.54,2,-1,65.01,-0.11,1.47,42.37,30.87
427.79,0,,56.35,36.35,4,-2,57.22,23.48,14.02,121.80,36.26,,65.45,31.50,2,-1,64.74,-0.10,1.49,42.40,30.86
427.88,0,,56.29,36.33,4,-2,55.00,23.67,14.11,122.08,36.36,,65.43,31.47,2,-1,64.84,-0.19,1.50,42.32,30.76
428.03,0,,56.23,36.31,4,-2,55.95,23.56,14.01,121.87,36.35,,65.40,31.43,2,-1,64.99,-0.32,1.50,42.19,30.63
428.12,0,,56.18,36.30,4,-2,56.93,23.73,14.07,122.10,36.46,,65.37,31.39,2,-1,65.20,-0.42,1.55,42.14,30.48
428.18,0,,56.13,36.28,4,-2,54.56,23.90,14.28,122.48,36.42,,65.35,31.35,2,-1,65.08,-0.36,1.57,42.22,30.52
428.30,0,,56.09,36.27,4,-2,57.96,24.09,14.37,122.76,36.52,,65.33,31.32,2,-1,64.87,-0.17,1.62,42.46,30.66
428.39,0,,56.06,36.26,4,-2,58.29,25.44,15.19,124.93,37.05,,65.30,31.28,2,-1,64.35,-0.23,1.70,42.48,30.52
428.54,0,,56.05,36.26,4,-2,59.45,28.05,16.55,128.90,38.30,,65.28,31.24,2,-1,64.44,-0.35,1.74,42.40,30.36
428.60,0,,56.05,36.28,4,-2,61.31,30.93,17.36,132.59,40.37,,65.25,31.20,2,-1,64.90,-0.31,1.77,42.47,30.37
428.69,0,,56.10,36.31,4,-2,65.73,31.98,16.36,132.64,42.42,,65.22,31.15,2,-1,64.62,-0.41,1.77,42.37,30.27
428.78,0,,56.18,36.37,4,-2,66.63,29.80,13.80,127.90,42.80,,65.19,31.11,2,-1,65.10,-0.52,1.77,42.26,30.16
428.90,0,,56.32,36.46,4,-2,66.90,24.36,10.63,119.29,40.53,,65.17,31.07,2,-1,64.56,-0.54,1.81,42.28,30.10
429.02,0,,56.51,36.57,4,-2,67.49,18.45,6.92,109.67,38.33,,65.14,31.03,2,-1,64.45,-0.42,1.85,42.44,30.18
429.08,0,,56.74,36.68,4,-2,68.38,14.75,4.07,103.12,37.48,,65.11,30.98,2,-1,64.70,-0.30,1.89,42.60,30.26
429.20,0,,56.74,36.68,4,-2,68.38,14.75,4.07,103.12,37.48,,65.08,30.94,2,-1,64.23,-0.40,1.91,42.52,30.14
429.29,0,,57.37,36.83,4,-2,90.84,-1.68,-2.36,80.26,27.48,,65.06,30.89,2,-1,64.84,-0.40,1.97,42.58,30.08
429.38,0,,57.79,36.84,4,-2,53.95,-7.45,-5.39,71.46,24.74,,65.03,30.85,2,-1,65.26,-0.36,2.01,42.66,30.08
429.53,0,,58.20,36.78,4,-2,53.95,-8.70,-6.35,69.25,24.45,,65.00,30.80,2,-1,64.49,-0.55,1.98,42.44,29.92
429.59,0,,58.55,36.65,4,-2,53.95,-9.53,-7.29,67.48,24.56,,64.98,30.76,2,-1,64.61,-0.68,2.02,42.35,29.75
429.68,0,,58.86,36.47,4,-2,76.25,-8.73,-7.54,68.03,25.61,,64.96,30.71,2,-1,64.62,-0.64,2.09,42.46,29.72
429.80,0,,59.19,36.24,4,-2,64.78,-7.20,-6.79,70.31,26.39,,64.93,30.67,2,-1,64.07,-0.47,2.12,42.66,29.86
429.89,0,,59.54,35.98,4,-2,64.78,-10.12,-7.90,66.28,24.58,,64.91,30.62,2,-1,64.08,-0.40,2.18,42.79,29.87
430.04,0,,59.88,35.68,4,-2,64.78,-13.80,-10.42,60.08,23.42,,64.88,30.57,2,-1,64.53,-0.41,2.18,42.78,29.86
430.10,0,,60.21,35.34,4,-2,64.78,-14.90,-12.02,57.38,23.92,,64.85,30.53,2,-1,64.74,-0.38,2.21,42.84,29.86
430.19,0,,60.54,34.97,4,-2,64.78,-15.28,-12.67,56.35,24.19,,64.83,30.48,2,-1,64.76,-0.44,2.28,42.85,29.73
430.28,0,,60.86,34.57,4,-2,64.78,-16.70,-13.98,53.62,24.08,,64.81,30.44,2,-1,64.18,-0.49,2.30,42.82,29.66
430.40,0,,61.16,34.16,4,-2,64.78,-17.94,-16.06,50.30,24.92,,64.78,30.39,2,-1,64.30,-0.55,2.33,42.79,29.57
430.52,0,,61.46,33.73,4,-2,64.78,-18.55,-17.99,47.76,26.24,,64.76,30.35,2,-1,64.20,-0.70,2.33,42.64,29.42
430.58,0,,61.74,33.31,4,-2,64.78,-19.64,-19.00,45.66,26.16,,64.73,30.30,2,-1,64.55,-0.66,2.30,42.65,29.49
430.70,0,,61.74,33.31,4,-2,64.78,-19.64,-19.00,45.66,26.16,,64.71,30.26,2,-1,64.16,-0.64,2.33,42.70,29.48
430.79,0,,62.28,32.46,4,-2,70.03,-17.28,-15.24,51.78,24.76,,64.68,30.21,2,-1,63.99,-0.78,2.35,42.58,29.32
430.88,0,,62.55,32.03,3,-1,68.81,-7.72,-8.08,68.50,27.16,,64.66,30.17,2,-1,64.38,-0.81,2.31,42.51,29.33
431.03,0,,62.83,31.62,3,-1,66.30,-5.33,-4.30,74.67,25.77,,64.63,30.12,2,-1,63.86,-0.96,2.33,42.38,29.16
431.09,0,,63.10,31.22,3,-1,60.65,-5.56,-3.63,75.11,24.87,,64.61,30.07,2,-1,65.01,-1.14,2.36,42.23,28.95
431.18,0,,63.34,30.82,3,-1,68.56,-7.73,-5.59,70.98,24.66,,64.59,30.03,2,-1,63.65,-1.12,2.34,42.23,28.99
431.30,0,,63.54,30.44,3,-1,41.18,-8.52,-9.16,66.62,27.44,,64.56,29.98,2,-1,64.54,-1.16,2.38,42.23,28.91
431.39,0,,63.63,30.09,3,-1,44.02,13.81,-2.70,95.41,43.31,,64.54,29.93,2,-1,64.03,-1.10,2.41,42.32,28.94
431.54,0,,63.61,29.82,3,0,56.54,6.46,1.42,92.18,31.84,,64.52,29.88,2,-1,64.61,-1.03,2.37,42.35,29.05
431.60,0,,63.54,29.60,3,1,63.11,-13.71,-10.73,59.86,23.82,,64.50,29.83,2,-1,64.26,-1.18,2.39,42.22,28.88
431.69,0,,63.47,29.38,3,1,62.30,-11.77,-12.81,59.72,27.84,,64.48,29.77,2,-1,64.09,-1.25,2.47,42.23,28.73
431.78,0,,63.40,29.17,3,1,64.10,-10.59,-11.28,62.43,27.49,,64.46,29.72,2,-1,63.92,-1.28,2.50,42.23,28.67
431.90,0,,63.34,28.97,3,1,65.74,-11.15,-11.70,61.45,27.35,,64.44,29.67,2,-1,64.12,-1.37,2.50,42.14,28.58
432.02,0,,63.30,28.78,3,1,66.78,-9.33,-10.16,64.81,27.63,,64.42,29.62,2,-1,64.02,-1.41,2.54,42.14,28.50
432.08,0,,63.28,28.61,3,1,66.36,-10.01,-9.76,64.53,26.55,,64.40,29.56,2,-1,64.29,-1.39,2.56,42.18,28.50
432.20,0,,63.28,28.61,3,1,66.36,-10.01,-9.76,64.53,26.55,,64.38,29.51,2,-1,63.96,-1.29,2.61,42.33,28.55
432.29,0,,63.30,28.32,0,2,63.72,1.35,-6.23,79.42,34.38,,64.36,29.45,2,-1,64.35,-1.27,2.67,42.41,28.51
432.38,0,,63.31,28.23,0,2,64.96,5.17,-3.66,85.81,35.63,,64.34,29.40,2,-1,64.24,-1.26,2.70,42.45,28.49
432.53,0,,63.34,28.20,0,2,64.72,3.43,-4.66,83.07,34.89,,64.33,29.35,2,-1,63.73,-1.28,2.71,42.44,28.46
432.59,0,,63.37,28.20,0,2,65.27,-1.33,-6.48,76.49,31.95,,64.31,29.29,2,-1,63.93,-1.38,2.74,42.37,28.33
432.68,0,,63.37,28.22,0,2,43.04,-12.72,-11.84,59.74,25.92,,64.29,29.24,2,-1,63.68,-1.39,2.75,42.37,28.31
432.80,0,,63.29,28.23,0,2,46.97,-23.56,-18.80,41.94,22.04,,64.27,29.19,2,-1,63.34,-1.51,2.77,42.27,28.17
432.89,0,,63.15,28.21,0,2,68.40,-22.67,-19.26,42.37,23.39,,64.25,29.13,2,-1,64.63,-1.47,2.82,42.36,28.16
433.04,0,,63.02,28.16,0,2,65.84,-18.79,-16.89,48.62,24.90,,64.23,29.08,2,-1,64.36,-1.19,2.82,42.64,28.44
433.10,0,,62.93,28.10,0,2,64.43,-21.82,-18.84,43.64,23.82,,64.21,29.03,2,-1,64.03,-1.29,2.84,42.56,28.32
433.19,0,,62.84,28.02,0,2,58.49,-16.32,-16.79,51.19,27.27,,64.20,28.98,2,-1,63.94,-1.43,2.87,42.45,28.15
433.28,0,,62.75,27.95,0,2,55.51,-1.41,-10.15,72.74,35.54,,64.18,28.93,2,-1,63.98,-1.30,2.82,42.53,28.33
433.40,0,,62.62,27.93,0,2,56.16,1.57,-8.93,76.94,37.30,,64.17,28.88,2,-1,63.69,-1.44,2.85,42.42,28.16
433.52,0,,62.48,27.96,0,2,58.28,-1.52,-9.76,73.02,35.04,,64.15,28.83,2,-1,63.30,-1.63,2.88,42.26,27.94
